Trial,Indicators,Window Size,Forecast Window,Model Type,Alpha,RMSE,MAPE,R2,Accuracy,Profit Index
24,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,1,Ridge,0.026462956372834967,0.02230896682549369,3.4663392543669826,0.9396632101466417,78.33333333333333,0.8857075314918901
0,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.002216422766174871,0.09030818072381755,16.495458334024672,-0.10909024673722545,15.611814345991561,0.8223167355721829
1,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Ridge,5.282816227985607,0.11259153163145581,20.759334716744114,-0.723947966401246,12.658227848101266,0.7480368036658481
2,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Linear,,0.1328854979299488,23.441752882238596,-1.4014186296178686,14.767932489451477,0.7378962889309383
3,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Linear,,0.1328854979299488,23.441752882238596,-1.4014186296178686,14.767932489451477,0.7378962889309383
4,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Ridge,0.1635893024291212,0.11725901715884593,21.211799931631557,-0.8698432405163683,13.080168776371309,0.6882161674003565
5,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Linear,,0.1328854979299488,23.441752882238596,-1.4014186296178686,14.767932489451477,0.7378962889309383
6,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Ridge,0.008491339769731784,0.12991008340370086,23.26062935114233,-1.2950831395481117,13.080168776371309,0.666284879134105
7,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,3.866019365242757,0.31121085126121406,59.26517526809142,-12.17110349495893,0.0,1.0
8,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.00012528307705763665,0.10746812303313466,19.89820753141385,-0.5706232679549308,14.345991561181433,0.6949360300917493
9,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Linear,,0.1328854979299488,23.441752882238596,-1.4014186296178686,14.767932489451477,0.7378962889309383
10,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.0005651423433060246,0.10243132437077451,18.92307474973208,-0.42684985393242947,14.767932489451477,0.6949360300917493
11,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.0006474461229116615,0.10158982401061786,18.752999482963286,-0.40350225667048245,14.345991561181433,0.6949360300917493
12,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.0033580511465893226,0.08458799490919723,15.267135059261985,0.026961195217664824,18.143459915611814,1.1870714300400027
13,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.013750498614442379,0.07061873620418913,10.713686659443361,0.32180812632663003,29.535864978902953,1.3524644549843503
14,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.041305281875983466,0.29113125278568863,55.25059435601533,-10.526311645984503,0.0,1.0
15,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.14450983875835668,0.31121085126121406,59.26517526809142,-12.17110349495893,0.0,1.0
16,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.013443090881730109,0.0695096388355531,10.616071325639746,0.34294342843865666,30.37974683544304,1.5243794782205733
17,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.02615189022591304,0.1589445700310955,28.169719465909942,-2.435611842042619,0.0,1.0
18,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.3301168010959481,0.31121085126121406,59.26517526809142,-12.17110349495893,0.0,1.0
19,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Ridge,0.018412073486449333,0.12722051191836917,22.813838989125905,-1.2010351434443884,11.39240506329114,0.6575452864111583
20,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.8142522120474764,0.31121085126121406,59.26517526809142,-12.17110349495893,0.0,1.0
21,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.004864992912290275,0.07898978306939859,14.054152874072495,0.15149473483324616,22.362869198312236,1.373189656868643
22,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.005760735688190243,0.07644382928311531,13.523192857015248,0.20531033100925022,23.20675105485232,1.7412855692788
23,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.050170585878047014,0.31121085126121406,59.26517526809142,-12.17110349495893,0.0,1.0
24,"20MA, 50MA, RSI, MACD, Upper_BB, ATR",60,30,Lasso,0.0012205813555965996,0.09623128820630468,17.670420059014155,-0.2593466707942982,13.080168776371309,0.7916237615939135
0,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",60,1,Linear,,0.024140669967625587,3.748891873315131,0.9293484128482707,71.25,0.9133312755293533
1,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",60,1,Ridge,2.6500079643332923,0.028445890693376,4.508480128018355,0.9019015018048341,62.083333333333336,0.7811768453254434
2,"20MA, 50MA, RSI, MACD, Upper_BB, Williams_%R",60,1,Linear,,0.024140669967625587,3.748891873315131,0.9293484128482707,71.25,0.9133312755293533
