Indicators,Window Size,Forecast Window,R2,Accuracy,Profit Index
"20MA, 50MA, MACD, Upper_BB, ATR, Williams_%R",60,1,0.9642976164618488,98.73949579831933,1.0333651726790292
"20MA, 50MA, MACD, Upper_BB, ATR, Williams_%R",60,30,0.1128538834895878,48.51063829787234,0.8699613414881198
"20MA, 50MA, MACD, Upper_BB, ATR, Williams_%R",5,1,0.9726039740354316,99.1769547325103,1.0272586679844453
"20MA, 50MA, MACD, Upper_BB, ATR, OBV",60,1,0.9631321079772783,98.73949579831933,0.9365391542883726
"20MA, 50MA, MACD, Upper_BB, ATR, OBV",60,30,0.03955042509211548,49.787234042553195,1.0058397472748806
"20MA, 50MA, MACD, Upper_BB, ATR, OBV",5,1,0.9725563903683527,99.1769547325103,0.9972908354872703
"20MA, 50MA, MACD, Upper_BB, Williams_%R, OBV",60,1,0.9645732267411484,98.73949579831933,1.0157867763949193
"20MA, 50MA, MACD, Upper_BB, Williams_%R, OBV",60,30,-0.14177186066858494,53.191489361702125,0.9536236333378121
"20MA, 50MA, MACD, Upper_BB, Williams_%R, OBV",5,1,0.9726979168711145,99.1769547325103,1.067123802730584
"20MA, 50MA, MACD, Lower_BB, CCI, ATR",60,1,0.9636323129781199,98.73949579831933,0.9266827734567264
"20MA, 50MA, MACD, Lower_BB, CCI, ATR",60,30,0.11133711453919715,56.17021276595745,0.9191973955162023
"20MA, 50MA, MACD, Lower_BB, CCI, ATR",5,1,0.9726580761196831,99.1769547325103,0.9710125265476801
"20MA, 50MA, MACD, Lower_BB, CCI, Williams_%R",60,1,0.9651542460173614,98.73949579831933,1.0557946283700959
"20MA, 50MA, MACD, Lower_BB, CCI, Williams_%R",60,30,-0.030156733248842826,52.76595744680851,0.9288975001492483
"20MA, 50MA, MACD, Lower_BB, CCI, Williams_%R",5,1,0.972894861224179,99.1769547325103,1.0696657102100537
"20MA, 50MA, MACD, Lower_BB, CCI, OBV",60,1,0.9646729672242291,98.73949579831933,0.9165453128243094
"20MA, 50MA, MACD, Lower_BB, CCI, OBV",60,30,-0.4137334428160695,52.76595744680851,0.9701670345019598
"20MA, 50MA, MACD, Lower_BB, CCI, OBV",5,1,0.9727415514102392,99.1769547325103,1.056914827790941
"20MA, 50MA, MACD, Lower_BB, ATR, Williams_%R",60,1,0.9642976164616193,98.73949579831933,1.0333651726790292
"20MA, 50MA, MACD, Lower_BB, ATR, Williams_%R",60,30,0.11285388350169179,48.51063829787234,0.8699613414881198
