Ticker,Indicators,Filters,Kernel Size,Dropout Rate,Learning Rate,Batch Size,Epochs,Optimizer,RMSE,MAPE,R2,Accuracy,,
AAPL,"20MA, 50MA, Upper_BB, Lower_BB, ROC",32,3,0.2,0.001,16,100,adam,11.17473183,5.016656266,0.857679628,52.75167785,,
AAPL,"20MA, 50MA, Upper_BB, Lower_BB, Williams_%R",32,3,0.2,0.001,16,100,adam,20.80258006,9.840583105,0.506795247,15.97315436,,
AAPL,"20MA, 50MA, Upper_BB, Lower_BB, OBV",32,3,0.2,0.001,16,100,adam,8.630498748,4.093369117,0.915108416,69.93288591,,
AAPL,"20MA, 50MA, Upper_BB, CCI, ATR",32,3,0.2,0.001,16,100,adam,13.02926452,5.471886054,0.806521527,49.26174497,,
AAPL,"20MA, 50MA, Upper_BB, CCI, ROC",32,3,0.2,0.001,16,100,adam,19.68955025,9.226189322,0.558160599,14.22818792,,
AAPL,"20MA, 50MA, Upper_BB, CCI, Williams_%R",32,3,0.2,0.001,16,100,adam,23.87561459,11.22053075,0.350316303,14.22818792,,
AAPL,"20MA, 50MA, Upper_BB, CCI, OBV",32,3,0.2,0.001,16,100,adam,11.58318524,5.712574062,0.847085435,54.22818792,,
AAPL,"20MA, 50MA, Upper_BB, ATR, ROC",32,3,0.2,0.001,16,100,adam,10.50339963,4.963318303,0.87426603,57.18120805,,
AAPL,"20MA, 50MA, Upper_BB, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,10.48199534,4.396765059,0.87477796,62.95302013,,
AAPL,"20MA, 50MA, Upper_BB, ATR, OBV",32,3,0.2,0.001,16,100,adam,13.83848915,6.623701367,0.781741983,45.36912752,,
AAPL,"20MA, 50MA, Upper_BB, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,21.95969196,10.74203318,0.450401756,8.187919463,,
AAPL,"20MA, 50MA, Upper_BB, ROC, OBV",32,3,0.2,0.001,16,100,adam,8.846201316,4.233080453,0.910811987,68.45637584,,
AAPL,"20MA, 50MA, Upper_BB, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,7.790850211,3.61908238,0.930822867,73.95973154,,
AAPL,"20MA, 50MA, Lower_BB, CCI, ATR",32,3,0.2,0.001,16,100,adam,9.829425183,4.0641423,0.889884339,68.32214765,,
AAPL,"20MA, 50MA, Lower_BB, CCI, ROC",32,3,0.2,0.001,16,100,adam,25.02653207,12.29331687,0.286170986,7.919463087,,
AAPL,"20MA, 50MA, Lower_BB, CCI, Williams_%R",32,3,0.2,0.001,16,100,adam,15.21211598,6.639150226,0.736262366,40.80536913,,
AAPL,"20MA, 50MA, Lower_BB, CCI, OBV",32,3,0.2,0.001,16,100,adam,15.93104571,7.75835399,0.710744639,41.87919463,,
AAPL,"20MA, 50MA, Lower_BB, ATR, ROC",32,3,0.2,0.001,16,100,adam,9.5217687,4.380489723,0.896669602,62.41610738,,
AAPL,"20MA, 50MA, Lower_BB, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,8.729156286,3.538215829,0.913156486,74.09395973,,
AAPL,"20MA, 50MA, Lower_BB, ATR, OBV",32,3,0.2,0.001,16,100,adam,13.246791,6.461443545,0.800007266,49.12751678,,
AAPL,"20MA, 50MA, Lower_BB, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,22.5721096,10.84977947,0.419319624,11.54362416,,
AAPL,"20MA, 50MA, Lower_BB, ROC, OBV",32,3,0.2,0.001,16,100,adam,8.484968587,4.065230462,0.917947215,67.38255034,,
AAPL,"20MA, 50MA, Lower_BB, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,12.66209566,6.304092328,0.817272451,46.30872483,,
AAPL,"20MA, 50MA, CCI, ATR, ROC",32,3,0.2,0.001,16,100,adam,8.266396379,3.825891183,0.922120115,68.18791946,,
AAPL,"20MA, 50MA, CCI, ATR, Williams_%R",32,3,0.2,0.001,16,100,adam,7.281310656,2.936713658,0.939575652,83.62416107,,
AAPL,"20MA, 50MA, CCI, ATR, OBV",32,3,0.2,0.001,16,100,adam,8.650791662,3.896244684,0.914708735,67.38255034,,
AAPL,"20MA, 50MA, CCI, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,23.57092661,11.33996542,0.366792339,10.06711409,,
AAPL,"20MA, 50MA, CCI, ROC, OBV",32,3,0.2,0.001,16,100,adam,11.74615527,4.980313927,0.842752292,50.20134228,,
AAPL,"20MA, 50MA, CCI, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,9.062978562,4.067481236,0.906387304,65.90604027,,
AAPL,"20MA, 50MA, ATR, ROC, Williams_%R",32,3,0.2,0.001,16,100,adam,7.076585286,3.177852689,0.942925733,80.67114094,,
AAPL,"20MA, 50MA, ATR, ROC, OBV",32,3,0.2,0.001,16,100,adam,10.3889283,4.866690124,0.87699172,60.13422819,,
AAPL,"20MA, 50MA, ATR, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,8.853000957,4.14412025,0.910674826,67.91946309,,
AAPL,"20MA, 50MA, ROC, Williams_%R, OBV",32,3,0.2,0.001,16,100,adam,24.99617692,12.32278731,0.287901569,5.771812081,,
